step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,
5.054e-011,302.427,-7870.56,-7274.61,3,4,-0.017789,
5.0545e-011,320.273,-7907.55,-7276.44,3,4,-0.0182347,
5.055e-011,288.016,-7844.99,-7277.44,3,4,-0.0188758,
5.0555e-011,305.937,-7880.26,-7277.4,3,4,-0.0190313,
5.056e-011,276.086,-7821.44,-7277.4,3,4,-0.0195959,
5.0565e-011,282.747,-7832.61,-7275.44,3,4,-0.0202664,
5.057e-011,279.234,-7824.16,-7273.91,3,4,-0.0204033,
5.0575e-011,312.525,-7889.19,-7273.35,3,4,-0.0200157,
5.058e-011,306.563,-7879.42,-7275.32,3,4,-0.0201755,
5.0585e-011,298.872,-7864.78,-7275.84,3,4,-0.0205017,
5.059e-011,294.23,-7856.07,-7276.27,3,4,-0.0202854,
5.0595e-011,304.45,-7876.12,-7276.19,3,4,-0.0204601,
5.06e-011,313.903,-7897.13,-7278.57,3,4,-0.021265,
5.0605e-011,306.187,-7882.8,-7279.44,3,4,-0.02164,
5.061e-011,271.894,-7815.61,-7279.83,3,4,-0.0214802,
5.0615e-011,292.032,-7852.8,-7277.34,3,4,-0.0223106,
5.062e-011,292.287,-7853.22,-7277.25,3,4,-0.0229434,
5.0625e-011,310.16,-7888.2,-7277.02,3,4,-0.0225533,
5.063e-011,286.919,-7842.61,-7277.23,3,4,-0.0225225,
5.0635e-011,305.054,-7877.62,-7276.49,3,4,-0.0235533,
5.064e-011,300.771,-7869.64,-7276.96,3,4,-0.0234355,
5.0645e-011,309.16,-7887.22,-7278.01,3,4,-0.0218359,
5.065e-011,282.72,-7835.68,-7278.57,3,4,-0.0213123,
5.0655e-011,278.292,-7825.37,-7276.99,3,4,-0.0222103,
5.066e-011,286.634,-7840.1,-7275.27,3,4,-0.023017,
5.0665e-011,312.331,-7890.19,-7274.73,3,4,-0.0230807,
5.067e-011,313.117,-7893.3,-7276.29,3,4,-0.0234778,
5.0675e-011,299.034,-7865.85,-7276.59,3,4,-0.0236725,
5.068e-011,308.871,-7885.16,-7276.52,3,4,-0.0234709,
5.0685e-011,310.69,-7890.47,-7278.24,3,4,-0.0230626,
5.069e-011,294.912,-7859.34,-7278.2,3,4,-0.0229376,
5.0695e-011,288.356,-7845.87,-7277.65,3,4,-0.0226793,
5.07e-011,302.682,-7873.94,-7277.49,3,4,-0.0225028,
5.0705e-011,292.19,-7852.55,-7276.78,3,4,-0.0229842,
5.071e-011,299.993,-7869.55,-7278.4,3,4,-0.023775,
5.0715e-011,285.463,-7839.48,-7276.97,3,4,-0.0242805,
5.072e-011,305.295,-7878.24,-7276.64,3,4,-0.0242695,
5.0725e-011,284.267,-7836.04,-7275.88,3,4,-0.0244294,
5.073e-011,276.964,-7819.14,-7273.37,3,4,-0.0243386,
5.0735e-011,305.538,-7874.25,-7272.18,3,4,-0.0244925,
5.074e-011,291.132,-7847.07,-7273.38,3,4,-0.0247319,
5.0745e-011,298.466,-7859.58,-7271.45,3,4,-0.0250087,
5.075e-011,293.409,-7849.68,-7271.51,3,4,-0.0245615,
5.0755e-011,311.68,-7885.42,-7271.24,3,4,-0.0244113,
5.076e-011,287.582,-7839.26,-7272.57,3,4,-0.0252992,
5.0765e-011,283.759,-7830.23,-7271.07,3,4,-0.0259523,
5.077e-011,296.797,-7855.25,-7270.4,3,4,-0.0252514,
5.0775e-011,304.422,-7870.55,-7270.67,3,4,-0.0241958,
5.078e-011,290.977,-7844.09,-7270.71,3,4,-0.0242844,
5.0785e-011,308.369,-7879.18,-7271.52,3,4,-0.023949,
5.079e-011,308.442,-7879.7,-7271.9,3,4,-0.0227773,
5.0795e-011,293.324,-7850.06,-7272.05,3,4,-0.0216947,
5.08e-011,306.808,-7878.01,-7273.43,3,4,-0.0213956,
5.0805e-011,301.9,-7871.22,-7276.32,3,4,-0.0205278,
5.081e-011,300.198,-7866.29,-7274.74,3,4,-0.0198935,
5.0815e-011,296.738,-7860.38,-7275.64,3,4,-0.0206262,
5.082e-011,298.82,-7863.74,-7274.91,3,4,-0.021958,
5.0825e-011,270.072,-7807.43,-7275.25,3,4,-0.0223903,
5.083e-011,288.642,-7841.19,-7272.41,3,4,-0.0221948,
5.0835e-011,271.766,-7807.22,-7271.69,3,4,-0.0224416,
5.084e-011,291.932,-7844.99,-7269.72,3,4,-0.0227688,
5.0845e-011,293.306,-7847.83,-7269.86,3,4,-0.0228932,
5.085e-011,318.393,-7897.1,-7269.7,3,4,-0.0226498,
5.0855e-011,323.107,-7910.15,-7273.46,3,4,-0.0225448,
5.086e-011,303.143,-7871.51,-7274.15,3,4,-0.0227444,
5.0865e-011,272.718,-7810.78,-7273.38,3,4,-0.0233577,
5.087e-011,299.315,-7860.82,-7271.01,3,4,-0.0238689,
5.0875e-011,320.299,-7904,-7272.84,3,4,-0.0240214,
5.088e-011,316.695,-7900.27,-7276.21,3,4,-0.0242376,
5.0885e-011,287.616,-7844.24,-7277.49,3,4,-0.0251879,
5.089e-011,288.658,-7846.13,-7277.31,3,4,-0.0263271,
5.0895e-011,296.217,-7859.76,-7276.05,3,4,-0.0264022,
5.09e-011,297.716,-7864.46,-7277.79,3,4,-0.0257203,
5.0905e-011,284.09,-7837.59,-7277.78,3,4,-0.0255884,
5.091e-011,311.082,-7892.27,-7279.28,3,4,-0.0259596,
5.0915e-011,289.222,-7847.68,-7277.75,3,4,-0.0252071,
5.092e-011,305.805,-7880.98,-7278.38,3,4,-0.0237321,
5.0925e-011,286.852,-7842.67,-7277.42,3,4,-0.022845,
5.093e-011,307.255,-7884.26,-7278.8,3,4,-0.0226149,
5.0935e-011,296.255,-7861.92,-7278.13,3,4,-0.0220816,
5.094e-011,296.786,-7862.92,-7278.09,3,4,-0.0217871,
5.0945e-011,278.527,-7825.38,-7276.53,3,4,-0.0218563,
5.095e-011,309.395,-7888.12,-7278.44,3,4,-0.021774,
5.0955e-011,293.742,-7858.38,-7279.55,3,4,-0.0216014,
5.096e-011,290.307,-7850.25,-7278.19,3,4,-0.0216854,
5.0965e-011,307.278,-7883.9,-7278.4,3,4,-0.0216461,
5.097e-011,264.008,-7796.6,-7276.36,3,4,-0.0214673,
5.0975e-011,330.371,-7926.76,-7275.75,3,4,-0.0216549,
5.098e-011,314.004,-7896.99,-7278.23,3,4,-0.0218275,
5.0985e-011,322.766,-7916.58,-7280.56,3,4,-0.0220521,
5.099e-011,282.337,-7838.43,-7282.08,3,4,-0.022537,
5.0995e-011,293.685,-7860.51,-7281.79,3,4,-0.0230256,
5.1e-011,264.691,-7801.37,-7279.78,3,4,-0.0223528,
5.1005e-011,315.036,-7900.01,-7279.22,3,4,-0.0214435,
5.101e-011,276.942,-7825.59,-7279.86,3,4,-0.0214978,
5.1015e-011,299.683,-7868.23,-7277.69,3,4,-0.0219959,
5.102e-011,295.789,-7861.57,-7278.71,3,4,-0.0217322,
5.1025e-011,293.049,-7855.08,-7277.62,3,4,-0.0210112,
5.103e-011,288.941,-7847.89,-7278.52,3,4,-0.020666,
5.1035e-011,291.919,-7851.09,-7275.86,3,4,-0.0201339,
5.104e-011,322.954,-7915.02,-7278.63,3,4,-0.0193247,
5.1045e-011,285.379,-7839.98,-7277.63,3,4,-0.0188059,
5.105e-011,318.706,-7907.73,-7279.7,3,4,-0.0193327,
5.1055e-011,309.649,-7890.64,-7280.46,3,4,-0.0195901,
5.106e-011,311.72,-7896.36,-7282.1,3,4,-0.0190243,
5.1065e-011,265.816,-7804.5,-7280.7,3,4,-0.0183684,
5.107e-011,313.688,-7897.34,-7279.2,3,4,-0.0185113,
5.1075e-011,290.887,-7852.39,-7279.19,3,4,-0.0180031,
5.108e-011,311.096,-7892.78,-7279.76,3,4,-0.016555,
5.1085e-011,301.69,-7874.79,-7280.3,3,4,-0.0164268,
5.109e-011,297.401,-7867.44,-7281.4,3,4,-0.0178631,
5.1095e-011,292.437,-7857.42,-7281.17,3,4,-0.018577,
5.11e-011,297.382,-7866.9,-7280.9,3,4,-0.0178332,
5.1105e-011,306.137,-7884.14,-7280.88,3,4,-0.0177476,
5.111e-011,298.297,-7867.89,-7280.08,3,4,-0.01797,
5.1115e-011,281.956,-7835.03,-7279.42,3,4,-0.0175798,
5.112e-011,291.937,-7853.26,-7277.99,3,4,-0.017008,
5.1125e-011,311.737,-7892.86,-7278.57,3,4,-0.016985,
5.113e-011,302.337,-7874.2,-7278.44,3,4,-0.0166782,
5.1135e-011,308.732,-7887.98,-7279.62,3,4,-0.0164382,
5.114e-011,288.176,-7848.24,-7280.38,3,4,-0.0170116,
5.1145e-011,299.548,-7868.15,-7277.88,3,4,-0.017176,
5.115e-011,309.825,-7889.87,-7279.35,3,4,-0.0160075,
5.1155e-011,280.38,-7831.04,-7278.54,3,4,-0.0147207,
5.116e-011,281.816,-7831.03,-7275.7,3,4,-0.01442,
5.1165e-011,303.069,-7873.47,-7276.26,3,4,-0.0137626,
5.117e-011,292.582,-7853.45,-7276.91,3,4,-0.0126912,
5.1175e-011,305.053,-7876.48,-7275.36,3,4,-0.012111,
5.118e-011,305.561,-7878.94,-7276.82,3,4,-0.0123035,
5.1185e-011,274.894,-7817.5,-7275.81,3,4,-0.0124374,
5.119e-011,307.313,-7881.34,-7275.77,3,4,-0.0127167,
5.1195e-011,281.805,-7829.28,-7273.97,3,4,-0.0133506,
5.12e-011,310.569,-7886.55,-7274.57,3,4,-0.0138753,
5.1205e-011,284.061,-7834.35,-7274.6,3,4,-0.0136602,
5.121e-011,301.25,-7868.2,-7274.57,3,4,-0.0133361,
5.1215e-011,295.664,-7857.16,-7274.54,3,4,-0.0139008,
5.122e-011,322.688,-7912.03,-7276.16,3,4,-0.0146375,
5.1225e-011,313.976,-7896.68,-7277.98,3,4,-0.0145211,
5.123e-011,289.303,-7847.63,-7277.55,3,4,-0.0138711,
5.1235e-011,297.829,-7863.54,-7276.66,3,4,-0.0139838,
5.124e-011,303.339,-7874.75,-7277.01,3,4,-0.0143751,
5.1245e-011,308.616,-7885.78,-7277.64,3,4,-0.0147848,
5.125e-011,295.551,-7860.81,-7278.41,3,4,-0.0153718,
5.1255e-011,305.156,-7879.26,-7277.93,3,4,-0.0162528,
5.126e-011,280.27,-7830.2,-7277.91,3,4,-0.0167547,
5.1265e-011,286.471,-7839.24,-7274.74,3,4,-0.017513,
5.127e-011,299.28,-7864.48,-7274.74,3,4,-0.0185242,
5.1275e-011,280.825,-7826.48,-7273.11,3,4,-0.0187692,
5.128e-011,280.712,-7825.57,-7272.41,3,4,-0.0181605,
5.1285e-011,301.066,-7864.59,-7271.33,3,4,-0.0179723,
5.129e-011,295.073,-7852.37,-7270.92,3,4,-0.0181492,
5.1295e-011,293.248,-7849.03,-7271.17,3,4,-0.0174048,
5.13e-011,300.282,-7862.24,-7270.52,3,4,-0.0164552,
5.1305e-011,290.665,-7843.09,-7270.32,3,4,-0.0162502,
5.131e-011,300.339,-7861.99,-7270.16,3,4,-0.016498,
5.1315e-011,301.188,-7864.59,-7271.09,3,4,-0.0167953,
5.132e-011,310.512,-7883.05,-7271.18,3,4,-0.0179372,
5.1325e-011,300.505,-7863.8,-7271.64,3,4,-0.0192642,
5.133e-011,315.528,-7893.32,-7271.56,3,4,-0.0195595,
5.1335e-011,296.217,-7857.66,-7273.95,3,4,-0.0190016,
5.134e-011,304.033,-7870.87,-7271.76,3,4,-0.0186642,
5.1345e-011,291.427,-7846.01,-7271.74,3,4,-0.0187789,
5.135e-011,306.783,-7875.69,-7271.16,3,4,-0.018543,
5.1355e-011,307.979,-7880.05,-7273.17,3,4,-0.0182686,
5.136e-011,295.212,-7854.28,-7272.55,3,4,-0.0184899,
5.1365e-011,284.74,-7832.57,-7271.47,3,4,-0.0194413,
5.137e-011,293.692,-7848.52,-7269.79,3,4,-0.0200065,
5.1375e-011,295.005,-7850.75,-7269.43,3,4,-0.0202082,
5.138e-011,302.271,-7864.63,-7268.99,3,4,-0.0203886,
5.1385e-011,283.709,-7827.63,-7268.58,3,4,-0.0208158,
5.139e-011,318.55,-7896.66,-7268.94,3,4,-0.021148,
5.1395e-011,303.871,-7869.91,-7271.12,3,4,-0.0212748,
5.14e-011,301.656,-7865.05,-7270.63,3,4,-0.021095,
5.1405e-011,306.538,-7874.94,-7270.9,3,4,-0.0207706,
5.141e-011,287.835,-7838.62,-7271.43,3,4,-0.0216496,
5.1415e-011,290.642,-7844.32,-7271.59,3,4,-0.0235705,
5.142e-011,289.761,-7841.77,-7270.79,3,4,-0.0248836,
5.1425e-011,309.691,-7881.41,-7271.15,3,4,-0.0248417,
5.143e-011,294.114,-7850.2,-7270.64,3,4,-0.0252996,
5.1435e-011,286.774,-7835.02,-7269.92,3,4,-0.0261569,
5.144e-011,291.039,-7842.92,-7269.41,3,4,-0.0264516,
5.1445e-011,307.967,-7874.8,-7267.94,3,4,-0.0265324,
5.145e-011,308.893,-7878.03,-7269.34,2,3,-0.0273157,
5.1455e-011,291.856,-7844.45,-7269.34,2,3,-0.0278415,
5.146e-011,284.062,-7827.66,-7267.9,2,3,-0.0278446,
5.1465e-011,327.37,-7915.79,-7270.69,2,3,-0.0286534,
5.147e-011,286.239,-7834.71,-7270.66,2,3,-0.0304773,
5.1475e-011,279.815,-7822.08,-7270.7,2,3,-0.032124,
5.148e-011,278.223,-7817.68,-7269.44,2,3,-0.0330598,
5.1485e-011,308.987,-7879.24,-7270.36,2,3,-0.0340247,
5.149e-011,291.324,-7843.45,-7269.39,2,3,-0.0350117,
5.1495e-011,319.334,-7899.55,-7270.29,2,3,-0.0359861,
5.15e-011,291.165,-7844.4,-7270.65,2,3,-0.036534,
5.1505e-011,318.281,-7899.82,-7272.64,2,3,-0.0363356,
5.151e-011,283.32,-7831.02,-7272.72,2,3,-0.0355775,
5.1515e-011,296.917,-7856.46,-7271.37,2,3,-0.0358976,
5.152e-011,303.246,-7870.03,-7272.47,2,3,-0.0376927,
5.1525e-011,282.864,-7830.49,-7273.09,2,3,-0.0390197,
5.153e-011,293.822,-7850.88,-7271.89,2,3,-0.038428,
5.1535e-011,290.112,-7842.65,-7270.98,2,3,-0.0372317,
5.154e-011,289.49,-7841.12,-7270.67,2,3,-0.0373449,
5.1545e-011,297.144,-7855.26,-7269.73,2,3,-0.0376742,
5.155e-011,304.479,-7870.54,-7270.55,2,3,-0.0370702,
5.1555e-011,276.5,-7814.36,-7269.51,2,3,-0.0364625,
5.156e-011,301.078,-7861.48,-7268.19,2,3,-0.0370375,
5.1565e-011,290.884,-7841.15,-7267.95,2,3,-0.0373226,
5.157e-011,293.353,-7845.87,-7267.8,2,3,-0.0368585,
5.1575e-011,285.716,-7829.24,-7266.23,2,3,-0.0371908,
5.158e-011,313.537,-7884.13,-7266.29,2,3,-0.0381452,
5.1585e-011,294.846,-7847.85,-7266.85,2,3,-0.0378722,
5.159e-011,309.605,-7877.11,-7267.02,2,3,-0.0367814,
5.1595e-011,287.57,-7833.24,-7266.57,2,3,-0.0373433,
5.16e-011,301.338,-7861.19,-7267.4,2,3,-0.0384157,
5.1605e-011,273.37,-7805.15,-7266.47,2,3,-0.038162,
5.161e-011,306.928,-7872,-7267.19,2,3,-0.0367674,
5.1615e-011,279.318,-7816.21,-7265.81,2,3,-0.0365583,
5.162e-011,293.23,-7843.57,-7265.75,2,3,-0.037236,
5.1625e-011,288.073,-7830.99,-7263.33,2,3,-0.0376391,
5.163e-011,317.641,-7889.83,-7263.91,2,3,-0.0376094,
5.1635e-011,302.666,-7860.86,-7264.44,2,3,-0.0380078,
5.164e-011,278.953,-7813.91,-7264.22,2,3,-0.0388898,
5.1645e-011,279.834,-7812.25,-7260.83,2,3,-0.0391943,
5.165e-011,297.838,-7848.48,-7261.58,2,3,-0.0385889,
5.1655e-011,299.147,-7850.05,-7260.57,2,3,-0.037162,
5.166e-011,317.965,-7889.45,-7262.89,2,3,-0.0360308,
5.1665e-011,268.798,-7790.85,-7261.17,2,3,-0.0348451,
5.167e-011,302.289,-7856.26,-7260.59,2,3,-0.0336947,
5.1675e-011,288.33,-7827.69,-7259.53,2,3,-0.0329557,
5.168e-011,318.67,-7887.74,-7259.79,2,3,-0.0333716,
5.1685e-011,290.17,-7831.56,-7259.77,2,3,-0.0339245,
5.169e-011,318.35,-7888.61,-7261.28,2,3,-0.0339776,
5.1695e-011,295.756,-7843.64,-7260.84,2,3,-0.0341527,
5.17e-011,310.135,-7873.58,-7262.45,2,3,-0.0350696,
5.1705e-011,281.284,-7814.75,-7260.47,2,3,-0.0353731,
5.171e-011,300.888,-7853.49,-7260.58,2,3,-0.0337376,
5.1715e-011,277.064,-7805.53,-7259.56,2,3,-0.031869,
5.172e-011,295.901,-7841.74,-7258.65,2,3,-0.0315853,
5.1725e-011,295.036,-7839.12,-7257.74,2,3,-0.0319556,
5.173e-011,312.081,-7873.19,-7258.22,2,3,-0.0310473,
5.1735e-011,302.415,-7855.98,-7260.06,2,3,-0.0297943,
5.174e-011,300.641,-7853.52,-7261.09,2,3,-0.0294699,
5.1745e-011,297.725,-7847.18,-7260.5,2,3,-0.0293917,
5.175e-011,302.744,-7856.49,-7259.92,2,3,-0.028333,
5.1755e-011,270.928,-7796.16,-7262.28,2,3,-0.0275233,
5.176e-011,310.15,-7872.4,-7261.24,2,3,-0.0271136,
5.1765e-011,308.098,-7870.31,-7263.19,2,3,-0.0260363,
5.177e-011,306.724,-7869.07,-7264.66,2,3,-0.0246926,
5.1775e-011,287.894,-7833.21,-7265.91,2,3,-0.0246105,
5.178e-011,324.699,-7906.58,-7266.75,2,3,-0.0250371,
5.1785e-011,296.598,-7852.11,-7267.65,2,3,-0.0242843,
5.179e-011,292.412,-7842.01,-7265.8,2,3,-0.0232441,
5.1795e-011,307.336,-7871.7,-7266.08,2,3,-0.0232308,
5.18e-011,311.334,-7882.82,-7269.33,2,3,-0.0240543,
5.1805e-011,276.242,-7813.64,-7269.29,2,3,-0.0242672,
5.181e-011,299.741,-7859.07,-7268.42,2,3,-0.0241939,
5.1815e-011,285.258,-7829.45,-7267.34,2,3,-0.0236123,
5.182e-011,307.841,-7873.69,-7267.08,2,3,-0.0229621,
5.1825e-011,287.105,-7833.38,-7267.63,2,3,-0.0225175,
5.183e-011,300.005,-7857.75,-7266.58,2,3,-0.0226832,
5.1835e-011,294.858,-7846.75,-7265.72,2,3,-0.0224353,
5.184e-011,328.129,-7914.22,-7267.63,2,3,-0.0215024,
5.1845e-011,281.759,-7823.95,-7268.74,2,3,-0.0214193,
5.185e-011,298.32,-7855.81,-7267.96,2,3,-0.0224259,
5.1855e-011,270.27,-7798.88,-7266.3,2,3,-0.0230209,
5.186e-011,313.838,-7884.96,-7266.53,2,3,-0.0218802,
5.1865e-011,288.896,-7837.71,-7268.43,2,3,-0.0210181,
5.187e-011,300.121,-7860.18,-7268.78,2,3,-0.0207242,
5.1875e-011,298.741,-7856.96,-7268.28,2,3,-0.0203796,
5.188e-011,316.79,-7893.54,-7269.29,2,3,-0.0194897,
5.1885e-011,300.608,-7862.51,-7270.15,2,3,-0.0192252,
5.189e-011,291.623,-7844.2,-7269.54,2,3,-0.0189586,
5.1895e-011,300.547,-7861.98,-7269.75,2,3,-0.0184532,
5.19e-011,304.084,-7870.02,-7270.81,3,4,-0.0188756,
5.1905e-011,278.759,-7820.1,-7270.8,3,4,-0.0202425,
5.191e-011,310.118,-7880.75,-7269.65,3,4,-0.0209007,
5.1915e-011,296.6,-7855.21,-7270.74,3,4,-0.0201891,
5.192e-011,306.086,-7873.17,-7270.01,3,4,-0.0198929,
5.1925e-011,301.835,-7865.62,-7270.84,3,4,-0.0197893,
5.193e-011,319.348,-7901.37,-7272.08,3,4,-0.0192929,
5.1935e-011,278.236,-7820.27,-7272,3,4,-0.018492,
5.194e-011,317.461,-7897.34,-7271.77,3,4,-0.0183502,
5.1945e-011,287.64,-7838.97,-7272.16,3,4,-0.0185174,
5.195e-011,298.191,-7858.79,-7271.2,3,4,-0.0188888,
5.1955e-011,311.997,-7887.73,-7272.92,3,4,-0.0198644,
5.196e-011,268.921,-7801.19,-7271.27,3,4,-0.0210246,
5.1965e-011,295.882,-7852.59,-7269.54,3,4,-0.0210569,
5.197e-011,294.908,-7849.97,-7268.84,3,4,-0.0199974,
5.1975e-011,308.659,-7878.59,-7270.37,3,4,-0.0198222,
5.198e-011,290.24,-7842.28,-7270.35,3,4,-0.0205822,
5.1985e-011,288.851,-7839.01,-7269.82,3,4,-0.0208186,
5.199e-011,294.115,-7848.72,-7269.16,3,4,-0.0203316,
5.1995e-011,297.356,-7855.47,-7269.52,3,4,-0.021072,
5.2e-011,312.565,-7884.91,-7268.98,3,4,-0.0225349,
5.2005e-011,298.276,-7858.22,-7270.46,3,4,-0.0230149,
5.201e-011,287.099,-7834.94,-7269.2,2,3,-0.022279,
5.2015e-011,301.559,-7864.09,-7269.85,2,3,-0.0216425,
5.202e-011,301.43,-7865.79,-7271.81,2,3,-0.0208328,
5.2025e-011,285.482,-7833.8,-7271.25,2,3,-0.0199912,
5.203e-011,320.589,-7902.19,-7270.46,2,3,-0.0200119,
5.2035e-011,314.342,-7892.54,-7273.12,2,3,-0.0205387,
5.204e-011,302.824,-7870.73,-7274.01,2,3,-0.0201648,
5.2045e-011,297.123,-7859.53,-7274.04,2,3,-0.0192952,
5.205e-011,300.105,-7865.97,-7274.6,2,3,-0.0195527,
5.2055e-011,299.35,-7864.73,-7274.85,2,3,-0.0201796,
5.206e-011,309.755,-7885.8,-7275.42,2,3,-0.0203203,
5.2065e-011,315.743,-7898.3,-7276.11,2,3,-0.0199254,
5.207e-011,268.466,-7804.1,-7275.08,2,3,-0.0202981,
5.2075e-011,321.063,-7907.73,-7275.07,2,3,-0.0209235,
5.208e-011,277.508,-7822.84,-7276,2,3,-0.0219337,
5.2085e-011,298.051,-7861.5,-7274.18,2,3,-0.0224333,
5.209e-011,295.071,-7854.73,-7273.28,2,3,-0.0221454,
5.2095e-011,296.847,-7857.84,-7272.89,2,3,-0.0211603,
5.21e-011,290.297,-7844.69,-7272.65,2,3,-0.0207094,
5.2105e-011,292.364,-7849.93,-7273.81,2,3,-0.021285,
5.211e-011,286.709,-7838.24,-7273.27,2,3,-0.0217287,
5.2115e-011,287.39,-7839.64,-7273.33,2,3,-0.0215532,
5.212e-011,302.77,-7869.64,-7273.02,2,3,-0.0209036,
5.2125e-011,289.332,-7844.92,-7274.78,2,3,-0.0211439,
5.213e-011,312.046,-7890,-7275.1,2,3,-0.0217238,
5.2135e-011,302.451,-7872.71,-7276.72,2,3,-0.02258,
5.214e-011,317.431,-7903.3,-7277.78,2,3,-0.0227953,
5.2145e-011,289.914,-7850.2,-7278.91,2,3,-0.0226798,
5.215e-011,305.788,-7879.02,-7276.46,2,3,-0.0225013,
5.2155e-011,301.202,-7871.57,-7278.04,2,3,-0.0230626,
5.216e-011,299.317,-7866.41,-7276.59,2,3,-0.0239522,
5.2165e-011,303.008,-7873.93,-7276.84,2,3,-0.024076,
5.217e-011,297.877,-7863.77,-7276.79,2,3,-0.0234813,
5.2175e-011,282.435,-7833.02,-7276.48,2,3,-0.0230358,
5.218e-011,323.323,-7914.23,-7277.11,2,3,-0.023328,
5.2185e-011,303.216,-7876.44,-7278.94,2,3,-0.0232114,
5.219e-011,302.537,-7875.29,-7279.13,2,3,-0.0225664,
5.2195e-011,301.736,-7873.92,-7279.34,2,3,-0.0214189,
5.22e-011,302.829,-7877.32,-7280.59,2,3,-0.0205667,
5.2205e-011,286.441,-7844.97,-7280.53,2,3,-0.020352,
5.221e-011,284.604,-7839.5,-7278.68,2,3,-0.0212514,
5.2215e-011,310.164,-7889.2,-7278.01,2,3,-0.0221286,
5.222e-011,298.411,-7866.32,-7278.29,2,3,-0.0223836,
5.2225e-011,305.837,-7880.38,-7277.72,2,3,-0.0227315,
5.223e-011,295.49,-7860.39,-7278.11,2,3,-0.0234955,
5.2235e-011,300.105,-7868.64,-7277.27,2,3,-0.0232718,
5.224e-011,292.739,-7854.11,-7277.26,2,3,-0.0215314,
5.2245e-011,304.129,-7876.28,-7276.98,2,3,-0.0203214,
5.225e-011,304.33,-7877,-7277.31,2,3,-0.0204006,
5.2255e-011,297.781,-7864.64,-7277.85,2,3,-0.0208187,
5.226e-011,299.125,-7867.2,-7277.76,2,3,-0.0205291,
5.2265e-011,293.351,-7855.45,-7277.39,2,3,-0.0206223,
5.227e-011,293.089,-7857.25,-7279.71,2,3,-0.0209576,
5.2275e-011,293.522,-7858.05,-7279.65,2,3,-0.0208537,
5.228e-011,294.98,-7860.29,-7279.03,2,3,-0.0200314,
5.2285e-011,306.048,-7881.97,-7278.89,2,3,-0.0194644,
5.229e-011,312.789,-7897.82,-7281.46,2,3,-0.018424,
5.2295e-011,301.661,-7877,-7282.56,2,3,-0.0168076,
5.23e-011,279.073,-7829.94,-7280.02,2,3,-0.0161925,
5.2305e-011,313.215,-7897.25,-7280.05,2,3,-0.0171561,
5.231e-011,291.321,-7853.89,-7279.83,2,3,-0.0179072,
5.2315e-011,300.97,-7873.78,-7280.71,2,3,-0.0169948,
5.232e-011,262.964,-7797.1,-7278.92,2,3,-0.0164309,
5.2325e-011,303.351,-7875.41,-7277.64,2,3,-0.0170232,
5.233e-011,288.08,-7845.05,-7277.38,2,3,-0.0178971,
5.2335e-011,311.671,-7892.61,-7278.44,2,3,-0.0176893,
5.234e-011,291.375,-7851.92,-7277.75,2,3,-0.0175938,
5.2345e-011,298.969,-7866.04,-7276.91,2,3,-0.0176799,
5.235e-011,299.389,-7867.06,-7277.1,2,3,-0.0180874,
5.2355e-011,310.376,-7889.6,-7277.99,2,3,-0.0183515,
5.236e-011,300.416,-7870.35,-7278.37,2,3,-0.018555,
5.2365e-011,291.934,-7853.64,-7278.37,2,3,-0.0187849,
5.237e-011,308.8,-7887.37,-7278.87,2,3,-0.0194206,
5.2375e-011,282.401,-7834.85,-7278.37,2,3,-0.0207402,
5.238e-011,302.722,-7874,-7277.47,2,3,-0.0216599,
5.2385e-011,299.599,-7869.31,-7278.94,2,3,-0.0221272,
5.239e-011,291.618,-7852.66,-7278.01,2,3,-0.0220943,
5.2395e-011,296.164,-7861.92,-7278.32,2,3,-0.0221268,
5.24e-011,277.405,-7823.41,-7276.78,2,3,-0.0213827,
5.2405e-011,304.813,-7876.99,-7276.35,2,3,-0.0205745,
5.241e-011,299.588,-7866.24,-7275.9,2,3,-0.0200286,
5.2415e-011,290.15,-7847.92,-7276.17,2,3,-0.019518,
5.242e-011,283.593,-7832.64,-7273.81,2,3,-0.0183749,
5.2425e-011,304.208,-7872.93,-7273.48,2,3,-0.0175006,
5.243e-011,302.028,-7867.07,-7271.91,2,3,-0.0179446,
5.2435e-011,301.928,-7868.67,-7273.71,2,3,-0.0188741,
5.244e-011,274.227,-7812.29,-7271.91,2,3,-0.0193042,
5.2445e-011,298.484,-7858.82,-7270.65,2,3,-0.0188142,
5.245e-011,297.477,-7856.39,-7270.2,2,3,-0.0184789,
5.2455e-011,288.631,-7839.02,-7270.26,2,3,-0.0181088,
5.246e-011,297,-7854.73,-7269.48,2,3,-0.018202,
5.2465e-011,312.209,-7885.8,-7270.58,2,3,-0.0178265,
5.247e-011,286.771,-7836.29,-7271.19,2,3,-0.0168965,
5.2475e-011,298.56,-7858.25,-7269.93,2,3,-0.0157637,
5.248e-011,320.275,-7901.86,-7270.74,2,3,-0.0161116,
5.2485e-011,310.323,-7884.05,-7272.54,2,3,-0.0177129,
5.249e-011,281.212,-7825.85,-7271.71,2,3,-0.018453,
5.2495e-011,300.002,-7861.84,-7270.68,2,3,-0.0181933,
5.25e-011,281.467,-7824.36,-7269.72,2,3,-0.0186602,
5.2505e-011,305.686,-7870.67,-7268.3,2,3,-0.020212,
