step,T,Epot,Efull,NThroughZNThroughKlap
88370,318.687,-8402.02,-7738.26,
88380,301.04,-8366.5,-7739.5,
88390,309.466,-8385.01,-7740.46,
88400,294.301,-8353.46,-7740.5,
88410,306.545,-8380.24,-7741.77,
88420,268.031,-8297.72,-7739.47,
88430,307.797,-8379.91,-7738.84,
88440,298.067,-8360.56,-7739.75,
88450,297.652,-8361.79,-7741.85,
88460,289.423,-8343.3,-7740.49,
88470,296.315,-8357.03,-7739.87,
88480,300.405,-8365.01,-7739.33,
88490,303.19,-8371.62,-7740.14,
88500,309.576,-8385.78,-7741,
88510,306.287,-8379.25,-7741.32,
88520,305.237,-8378.54,-7742.79,
88530,293.548,-8355.41,-7744.01,
88540,299.932,-8369.69,-7744.99,
88550,294.552,-8358.56,-7745.07,
88560,297.605,-8364.81,-7744.96,
88570,292.289,-8352.55,-7743.77,
88580,314.072,-8398.94,-7744.79,
88590,299.191,-8368.67,-7745.52,
88600,278.055,-8324.75,-7745.62,
88610,287.152,-8341.23,-7743.15,
88620,293.063,-8352.03,-7741.64,
88630,321.071,-8411.46,-7742.74,
88640,284.077,-8334.5,-7742.83,
88650,310.322,-8389.07,-7742.74,
88660,286.444,-8338.78,-7742.18,
88670,308.053,-8384.53,-7742.93,
88680,275.916,-8315.63,-7740.96,
88690,295.928,-8356.81,-7740.46,
88700,278.504,-8317.98,-7737.92,
88710,333.962,-8435.3,-7739.73,
88720,295.773,-8357.16,-7741.13,
88730,303.148,-8373.28,-7741.89,
88740,312.278,-8391.79,-7741.39,
88750,296.48,-8360.87,-7743.36,
88760,291.203,-8348.05,-7741.53,
88770,297.486,-8361.5,-7741.9,
88780,302.341,-8370.81,-7741.1,
88790,282.053,-8328.63,-7741.18,
88800,311.619,-8390.56,-7741.53,
88810,293.006,-8351.33,-7741.06,
88820,309.649,-8387.74,-7742.81,
88830,300.73,-8368.25,-7741.9,
88840,303.655,-8375.78,-7743.33,
88850,289.922,-8346.2,-7742.36,
88860,305.478,-8378.46,-7742.22,
88870,308.634,-8385.35,-7742.53,
88880,302.106,-8373.95,-7744.73,
88890,288.305,-8343.46,-7742.98,
88900,299.561,-8366.78,-7742.85,
88910,332.472,-8437.79,-7745.32,
88920,297.673,-8367.65,-7747.66,
88930,302.555,-8377.72,-7747.57,
88940,287.679,-8347.12,-7747.95,
88950,300.613,-8373.25,-7747.14,
88960,279.06,-8326.88,-7745.66,
88970,297.405,-8364.36,-7744.93,
88980,289.522,-8347.4,-7744.39,
88990,289.338,-8345.56,-7742.93,
89000,317.476,-8405.06,-7743.83,
89010,316.768,-8405.39,-7745.63,
89020,289.753,-8349.05,-7745.56,
89030,298.65,-8367.66,-7745.64,
89040,278.945,-8326.47,-7745.49,
89050,292.544,-8353.06,-7743.76,
89060,286.563,-8339.01,-7742.16,
89070,309.538,-8387.22,-7742.52,
89080,306.521,-8381.81,-7743.39,
89090,305.076,-8379.64,-7744.23,
89100,295.417,-8359.61,-7744.31,
89110,299.823,-8369.66,-7745.19,
89120,289.699,-8349.13,-7745.74,
89130,296.973,-8364.18,-7745.65,
89140,300.581,-8371.57,-7745.53,
89150,294.629,-8359.15,-7745.5,
89160,320.388,-8413.62,-7746.32,
89170,284.504,-8339.29,-7746.73,
89180,286.62,-8342.6,-7745.63,
89190,278.738,-8324.24,-7743.69,
89200,311.263,-8393.46,-7745.17,
89210,306.248,-8384.17,-7746.32,
89220,302.428,-8377.8,-7747.9,
89230,286.087,-8342.09,-7746.23,
89240,304.794,-8381.11,-7746.29,
89250,283.393,-8335.86,-7745.61,
89260,284.091,-8335.08,-7743.38,
89270,301.828,-8371.75,-7743.11,
89280,307.639,-8384.08,-7743.34,
89290,316.725,-8405.2,-7745.53,
89300,297.286,-8365.32,-7746.14,
89310,287.243,-8344.02,-7745.75,
89320,288.035,-8344.15,-7744.23,
89330,278.107,-8322.99,-7743.76,
89340,289.418,-8343.76,-7740.97,
89350,313.341,-8394.74,-7742.12,
89360,298.289,-8363.75,-7742.48,
89370,307.897,-8384.15,-7742.86,
89380,308.931,-8386.39,-7742.95,
89390,295.776,-8359.89,-7743.85,
89400,290.419,-8348.61,-7743.73,
89410,289.954,-8347.16,-7743.25,
89420,312.67,-8394.05,-7742.83,
89430,294.577,-8356.57,-7743.02,
89440,303.55,-8375.07,-7742.84,
89450,307.99,-8385,-7743.52,
89460,298.559,-8365.95,-7744.12,
89470,286.053,-8340.08,-7744.29,
89480,284.51,-8335.19,-7742.62,
89490,311.355,-8391.13,-7742.65,
89500,310.471,-8390.81,-7744.16,
89510,293.56,-8356.24,-7744.82,
89520,281.927,-8330.55,-7743.36,
89530,281.938,-8328.48,-7741.26,
89540,307.548,-8379.97,-7739.42,
89550,315.42,-8398,-7741.05,
89560,302.489,-8371.36,-7741.34,
89570,295.327,-8357.29,-7742.19,
89580,313.62,-8395.02,-7741.82,
89590,294.003,-8356.01,-7743.66,
89600,280.273,-8325.51,-7741.76,
89610,282.603,-8329.47,-7740.86,
89620,314.828,-8395.88,-7740.16,
89630,311.581,-8390.91,-7741.95,
89640,314.907,-8398.67,-7742.79,
89650,298.679,-8366.45,-7744.36,
89660,303.786,-8377.47,-7744.75,
89670,294.172,-8357.9,-7745.2,
89680,284.969,-8337.47,-7743.94,
89690,297.852,-8363.71,-7743.35,
89700,298.903,-8364.79,-7742.24,
89710,311.348,-8392.02,-7743.54,
89720,302.306,-8373.41,-7743.77,
89730,318.888,-8409.99,-7745.81,
89740,281.146,-8331.33,-7745.77,
89750,292.451,-8354.97,-7745.85,
89760,290.133,-8348.2,-7743.92,
89770,305.723,-8380.86,-7744.1,
89780,289.35,-8345.91,-7743.26,
89790,304.848,-8378.49,-7743.55,
89800,300.357,-8369.36,-7743.78,
89810,309.524,-8388.28,-7743.61,
89820,287.43,-8342.18,-7743.52,
89830,309.285,-8387.25,-7743.08,
89840,294.644,-8356.95,-7743.27,
89850,299.625,-8367.17,-7743.11,
89860,268.94,-8302.36,-7742.22,
89870,294.611,-8353.94,-7740.32,
89880,283.221,-8328.23,-7738.34,
89890,325.283,-8417.51,-7740.02,
89900,298.756,-8362.66,-7740.41,
89910,336.215,-8442.8,-7742.53,
89920,284.935,-8337.52,-7744.06,
89930,299.878,-8368.44,-7743.86,
89940,260.649,-8283.17,-7740.29,
89950,298.121,-8358.67,-7737.75,
89960,320.694,-8407.22,-7739.28,
89970,307.826,-8382.46,-7741.33,
89980,291.222,-8347.59,-7741.04,
89990,302.74,-8371.61,-7741.07,
90000,319.002,-8406,-7741.58,
90010,311.88,-8393.77,-7744.19,
90020,286.764,-8343.16,-7745.89,
90030,290.04,-8347.26,-7743.17,
90040,299.556,-8367.96,-7744.05,
90050,293.567,-8354.22,-7742.79,
90060,299.849,-8368.04,-7743.52,
90070,305.543,-8380.4,-7744.03,
90080,291.548,-8351.82,-7744.59,
90090,313.936,-8398.17,-7744.31,
90100,290.61,-8350.8,-7745.52,
90110,285.301,-8337.94,-7743.72,
90120,298.024,-8363.3,-7742.58,
90130,326.765,-8426.25,-7745.67,
90140,280.848,-8330.53,-7745.58,
90150,300.652,-8370.04,-7743.85,
90160,304.256,-8378.97,-7745.27,
90170,285.36,-8338.63,-7744.29,
90180,304.69,-8377.68,-7743.07,
90190,322.295,-8415.96,-7744.69,
90200,299.836,-8371.06,-7746.57,
90210,298.434,-8368.46,-7746.88,
90220,294.348,-8360.17,-7747.1,
90230,271.124,-8309.39,-7744.69,
90240,309.096,-8387.08,-7743.3,
90250,299.885,-8369.72,-7745.12,
90260,307.699,-8386.49,-7745.62,
90270,297.287,-8365.76,-7746.57,
90280,294.698,-8360.22,-7746.43,
90290,298.227,-8367.01,-7745.86,
90300,299.435,-8370.01,-7746.35,
90310,284.289,-8337.06,-7744.94,
90320,308.371,-8386.5,-7744.23,
90330,293.163,-8355.13,-7744.53,
90340,312.927,-8396.89,-7745.13,
90350,272.314,-8310.7,-7743.52,
90360,308.909,-8385.31,-7741.92,
90370,300.41,-8367.79,-7742.1,
90380,312.681,-8395.16,-7743.92,
90390,281.101,-8329,-7743.53,
90400,289.418,-8345.36,-7742.56,
90410,299.737,-8365.78,-7741.49,
90420,329.494,-8430.3,-7744.04,
90430,288.416,-8345.79,-7745.08,
90440,296.467,-8361.32,-7743.85,
90450,279.191,-8324.72,-7743.23,
90460,284.209,-8333.39,-7741.45,
90470,305.214,-8376.35,-7740.66,
90480,317.642,-8404.69,-7743.11,
90490,310.356,-8391.73,-7745.32,
90500,291.81,-8352.92,-7745.14,
90510,291.74,-8351.89,-7744.26,
90520,305.657,-8381.71,-7745.09,
90530,302.837,-8376.71,-7745.97,
90540,303.064,-8377.79,-7746.57,
90550,281.748,-8332.53,-7745.71,
90560,282.951,-8333.04,-7743.72,
90570,310.322,-8388.88,-7742.55,
90580,319.751,-8411.64,-7745.66,
90590,293.238,-8356.23,-7745.48,
90600,284.883,-8339.13,-7745.78,
90610,291.02,-8350.4,-7744.27,
90620,308.285,-8385,-7742.91,
90630,319.019,-8409.79,-7745.34,
90640,304.644,-8381.02,-7746.51,
90650,279.466,-8327.79,-7745.73,
90660,279.216,-8323.84,-7742.29,
90670,305.935,-8380.46,-7743.26,
90680,301.802,-8372.1,-7743.51,
90690,306.089,-8382.11,-7744.6,
90700,286.113,-8339.17,-7743.26,
90710,304.088,-8376.77,-7743.42,
90720,288.474,-8343.35,-7742.52,
90730,295.011,-8357.18,-7742.74,
90740,294.002,-8353.83,-7741.49,
90750,303.74,-8375.02,-7742.4,
90760,291.118,-8348.87,-7742.54,
90770,294.254,-8354.35,-7741.48,
90780,314.586,-8397.47,-7742.25,
90790,290.308,-8346.94,-7742.29,
90800,313.261,-8394.82,-7742.36,
90810,304.943,-8379.75,-7744.62,
90820,292.563,-8353.52,-7744.18,
90830,296.004,-8360.2,-7743.69,
90840,308.848,-8387.87,-7744.6,
90850,298.441,-8366.1,-7744.51,
90860,284.068,-8335.29,-7743.64,
90870,293.984,-8354.22,-7741.91,
90880,308.296,-8384.09,-7741.98,
90890,298.734,-8364.45,-7742.25,
90900,295.145,-8356.6,-7741.88,
90910,296.734,-8359.38,-7741.35,
90920,289.536,-8343.2,-7740.16,
90930,309.911,-8385.88,-7740.4,
90940,309.28,-8385.72,-7741.55,
90950,293.549,-8353.5,-7742.11,
90960,297.037,-8360.04,-7741.38,
90970,285.909,-8336.53,-7741.04,
90980,313.032,-8392.35,-7740.37,
90990,295.164,-8356.25,-7741.49,
91000,313.216,-8393.56,-7741.2,
91010,302.862,-8374.83,-7744.04,
91020,298.127,-8364.64,-7743.7,
91030,293.627,-8354.65,-7743.09,
91040,313.455,-8395.88,-7743.02,
91050,286.791,-8341.69,-7744.36,
91060,298.189,-8364.72,-7743.66,
91070,274.292,-8313.64,-7742.35,
91080,320.957,-8410.15,-7741.67,
91090,305.478,-8381.5,-7745.26,
91100,308.099,-8387.55,-7745.85,
91110,293.297,-8357.73,-7746.86,
91120,294.689,-8360.34,-7746.56,
91130,284.504,-8337.59,-7745.03,
91140,309.814,-8390.39,-7745.11,
91150,276.798,-8320.91,-7744.4,
91160,308.529,-8386.53,-7743.93,
91170,283.911,-8334.73,-7743.4,
91180,336.088,-8445.36,-7745.36,
91190,289.862,-8350.44,-7746.72,
91200,316.319,-8405.91,-7747.08,
91210,256.159,-8278.94,-7745.41,
91220,312.991,-8395.82,-7743.93,
91230,299.02,-8367,-7744.2,
91240,295.805,-8359.98,-7743.89,
91250,293.736,-8354.12,-7742.33,
91260,313.419,-8395.01,-7742.22,
91270,291.113,-8349.52,-7743.19,
91280,298.838,-8365.37,-7742.96,
91290,314.016,-8398.38,-7744.35,
91300,294.577,-8357.96,-7744.42,
91310,315.562,-8402.01,-7744.76,
91320,302.214,-8375.7,-7746.26,
91330,301.632,-8375.63,-7747.4,
91340,282.722,-8335,-7746.15,
91350,311.389,-8394.14,-7745.59,
91360,292.969,-8355.69,-7745.5,
91370,300.805,-8372.36,-7745.85,
91380,303.448,-8377.4,-7745.38,
91390,304.342,-8380.98,-7747.1,
91400,292.743,-8356.24,-7746.52,
91410,331.578,-8438.63,-7748.03,
91420,266.752,-8304.81,-7749.22,
91430,300.88,-8373.84,-7747.17,
91440,279.632,-8328.32,-7745.9,
91450,323.078,-8420.52,-7747.62,
91460,302.445,-8378.63,-7748.71,
91470,303.918,-8382.66,-7749.66,
91480,253.023,-8274.05,-7747.05,
91490,298.167,-8365.62,-7744.6,
91500,281.444,-8328.15,-7741.97,
91510,325.727,-8422.53,-7744.11,
91520,287.01,-8343.24,-7745.46,
91530,291.926,-8353.62,-7745.6,
91540,282.583,-8331.88,-7743.32,
91550,309.174,-8387.7,-7743.76,
91560,296.945,-8361.88,-7743.41,
91570,300.273,-8368.61,-7743.21,
91580,295.725,-8358.53,-7742.6,
91590,290.246,-8347.72,-7743.2,
91600,284.518,-8333.5,-7740.91,
91610,316.457,-8400.46,-7741.35,
91620,294.776,-8356.31,-7742.36,
91630,279.353,-8322.9,-7741.07,
91640,300.765,-8366.67,-7740.24,
91650,311.408,-8389.91,-7741.31,
91660,314.019,-8396.82,-7742.78,
91670,313.905,-8398.12,-7744.32,
91680,286.853,-8342.38,-7744.93,
91690,307.255,-8383.07,-7743.12,
91700,310.848,-8391.94,-7744.51,
91710,303.161,-8375.56,-7744.14,
91720,288.062,-8345.18,-7745.21,
91730,296.289,-8360.23,-7743.13,
91740,309.063,-8388.96,-7745.25,
91750,298.373,-8365.3,-7743.85,
91760,295.923,-8362.06,-7745.72,
91770,280.206,-8326.58,-7742.97,
91780,287.54,-8341.56,-7742.68,
91790,303.7,-8373.01,-7740.47,
91800,320.972,-8410.48,-7741.96,
91810,299.162,-8366.07,-7742.98,
91820,288.584,-8344.03,-7742.98,
91830,316.221,-8401.55,-7742.93,
91840,297.032,-8362.8,-7744.14,
91850,278.5,-8323.49,-7743.44,
91860,284.534,-8334.95,-7742.33,
91870,303.429,-8373.08,-7741.1,
91880,302.358,-8371.62,-7741.88,
91890,293.124,-8351.26,-7740.75,
91900,309.494,-8386.34,-7741.73,
91910,290.556,-8346.78,-7741.61,
91920,317.324,-8402.76,-7741.84,
91930,278.644,-8322.17,-7741.81,
91940,288.159,-8340.27,-7740.1,
91950,294.233,-8352.75,-7739.93,
91960,302.391,-8369.75,-7739.93,
91970,282.703,-8327.52,-7738.71,
91980,312.388,-8389.73,-7739.1,
91990,302.854,-8370.32,-7739.54,
92000,333.889,-8438.05,-7742.63,
92010,278.619,-8323.4,-7743.1,
92020,300.353,-8367.88,-7742.31,
92030,283.955,-8332.88,-7741.47,
92040,291.155,-8347.1,-7740.69,
92050,291.121,-8344.73,-7738.38,
92060,336.757,-8441.91,-7740.52,
92070,296.763,-8359.44,-7741.35,
92080,318.905,-8407.54,-7743.33,
92090,305.018,-8380.53,-7745.24,
92100,297.733,-8366.08,-7745.96,
92110,300.898,-8372.71,-7746,
92120,269.515,-8306.99,-7745.65,
92130,287.44,-8340.97,-7742.29,
92140,283.223,-8332.14,-7742.25,
92150,298.405,-8361.84,-7740.33,
92160,300.824,-8367.53,-7740.98,
92170,306.532,-8378.51,-7740.07,
92180,310.427,-8388.21,-7741.65,
92190,315.072,-8399.23,-7743.01,
92200,283.214,-8333.18,-7743.3,
92210,315.441,-8399.42,-7742.42,
92220,286.22,-8338.56,-7742.43,
92230,298.858,-8366.59,-7744.13,
92240,276.704,-8319.88,-7743.56,
92250,276.964,-8317.42,-7740.57,
92260,303.89,-8372.23,-7739.29,
92270,322.761,-8413.65,-7741.41,
92280,287.849,-8340.4,-7740.87,
92290,305.525,-8377.16,-7740.82,
92300,300.49,-8368.01,-7742.16,
92310,291.525,-8349.2,-7742.01,
92320,284.322,-8332.62,-7740.44,
92330,288.853,-8340.6,-7738.98,
92340,318.619,-8402.95,-7739.33,
92350,285.595,-8335.54,-7740.71,
92360,299.401,-8363.87,-7740.29,
92370,307.948,-8382.15,-7740.76,
92380,317.24,-8403.17,-7742.43,
92390,282.53,-8331.28,-7742.83,
92400,294.18,-8354.72,-7742,
92410,290.07,-8344.42,-7740.27,
92420,319.066,-8406.2,-7741.66,
92430,291.22,-8348.31,-7741.76,
92440,311.179,-8389.59,-7741.47,
92450,307.37,-8381.91,-7741.73,
92460,309.62,-8388.88,-7744.01,
92470,273.703,-8314.19,-7744.12,
92480,306.825,-8382.23,-7743.18,
92490,305.931,-8381.72,-7744.53,
92500,290.969,-8350.04,-7744.02,
92510,292.282,-8352.89,-7744.13,
92520,303.234,-8375.16,-7743.59,
92530,305.671,-8381.31,-7744.67,
92540,289.091,-8346.56,-7744.45,
92550,284.592,-8335.77,-7743.02,
92560,307.068,-8382.02,-7742.46,
92570,310.65,-8391.17,-7744.15,
92580,301.348,-8372.07,-7744.43,
92590,303.893,-8377.27,-7744.33,
92600,314.458,-8400.92,-7745.97,
92610,284.657,-8338.63,-7745.75,
92620,292.551,-8354.9,-7745.58,
92630,299.582,-8369.71,-7745.75,
92640,288.674,-8347.2,-7745.95,
92650,296.63,-8362.45,-7744.63,
92660,282.724,-8333.37,-7744.52,
92670,303.227,-8374.97,-7743.41,
92680,297.528,-8363.76,-7744.07,
92690,315.654,-8401.18,-7743.74,
92700,300.22,-8370.89,-7745.59,
92710,322.478,-8418.19,-7746.54,
92720,267.482,-8303.36,-7746.25,
92730,287.943,-8342.83,-7743.1,
92740,272.327,-8309.41,-7742.21,
92750,307.532,-8380.81,-7740.29,
92760,318.395,-8405.28,-7742.14,
92770,300.219,-8368.09,-7742.8,
92780,294.755,-8356.52,-7742.6,
92790,302.971,-8374.25,-7743.22,
92800,287.48,-8340.85,-7742.09,
92810,315.667,-8399.72,-7742.25,
92820,296.599,-8360.8,-7743.05,
92830,279.729,-8324.26,-7741.65,
92840,307.362,-8381.1,-7740.93,
92850,280.79,-8324.99,-7740.17,
92860,320.947,-8409.33,-7740.86,
92870,281.512,-8327.73,-7741.4,
92880,303.95,-8373.69,-7740.63,
92890,290.739,-8345.58,-7740.04,
92900,300.764,-8367.37,-7740.94,
92910,288.626,-8340.37,-7739.23,
92920,319.422,-8406.64,-7741.35,
92930,270.813,-8303.18,-7739.13,
92940,318.382,-8403.14,-7740.02,
92950,285.397,-8333.24,-7738.82,
92960,312.781,-8390.75,-7739.29,
92970,296.871,-8357.35,-7739.03,
92980,307.869,-8381.34,-7740.12,
92990,300.628,-8365.91,-7739.76,
93000,308.811,-8384.8,-7741.62,
93010,288.065,-8341.37,-7741.39,
93020,289.373,-8343.19,-7740.48,
93030,291.338,-8346.86,-7740.07,
93040,303.379,-8372.01,-7740.13,
93050,312.309,-8392.1,-7741.63,
93060,282.604,-8329.33,-7740.73,
93070,303.393,-8372.2,-7740.3,
93080,273.471,-8308.69,-7739.11,
93090,296.412,-8354.62,-7737.26,
93100,324.241,-8412.92,-7737.59,
93110,321.61,-8411.52,-7741.67,
93120,293.574,-8352.64,-7741.19,
93130,303.115,-8374.37,-7743.04,
93140,283.281,-8331.54,-7741.52,
93150,299.447,-8365.81,-7742.12,
93160,285.458,-8335.31,-7740.76,
93170,292.299,-8349.89,-7741.09,
93180,317.843,-8402.34,-7740.34,
93190,299.556,-8365.53,-7741.62,
93200,305.356,-8376.74,-7740.75,
93210,300.653,-8368.31,-7742.12,
93220,322.273,-8413.79,-7742.56,
93230,287.936,-8343.74,-7744.04,
93240,283.299,-8332.46,-7742.41,
93250,290.922,-8346.91,-7740.98,
93260,303.514,-8373.62,-7741.47,
93270,281.211,-8326.11,-7740.41,
93280,306.423,-8378.43,-7740.21,
93290,315.519,-8398.08,-7740.92,
93300,291.058,-8347.92,-7741.71,
93310,295.56,-8356.08,-7740.5,
93320,297.711,-8360.69,-7740.63,
93330,315.617,-8399.46,-7742.1,
93340,267.975,-8298.37,-7740.24,
93350,301.16,-8366.95,-7739.7,
93360,283.36,-8329.06,-7738.89,
93370,309.36,-8382.73,-7738.4,
93380,295.22,-8352.47,-7737.59,
93390,300.42,-8363.17,-7737.46,
93400,286.72,-8334.56,-7737.38,
93410,301.189,-8364.38,-7737.07,
93420,296.343,-8353.28,-7736.06,
93430,311.394,-8384.75,-7736.18,
93440,290.375,-8342.32,-7737.54,
93450,277.392,-8312.97,-7735.22,
93460,287.984,-8333.76,-7733.95,
93470,294.023,-8345.3,-7732.91,
93480,326.667,-8414.71,-7734.33,
93490,339.455,-8444.16,-7737.15,
93500,295.206,-8354.57,-7739.72,
93510,284.83,-8330.47,-7737.23,
93520,298.272,-8358.43,-7737.19,
93530,287.064,-8334.41,-7736.52,
93540,289.537,-8339.44,-7736.39,
93550,293.656,-8346.72,-7735.1,
93560,309.241,-8378.68,-7734.59,
93570,328.126,-8420.25,-7736.83,
93580,305.68,-8376.4,-7739.74,
93590,302.283,-8370.09,-7740.5,
93600,289.055,-8343.3,-7741.26,
93610,291.441,-8346.53,-7739.52,
93620,303.17,-8371.3,-7739.86,
93630,284.034,-8330.69,-7739.11,
93640,288.813,-8339.06,-7737.52,
93650,292.028,-8345.12,-7736.89,
93660,281.957,-8323.06,-7735.81,
93670,293.135,-8345.28,-7734.75,
93680,315.357,-8391.18,-7734.36,
93690,301.4,-8364.44,-7736.68,
93700,297.267,-8355.07,-7735.93,
93710,304.766,-8372.45,-7737.69,
93720,318.214,-8400.33,-7737.56,
93730,295.598,-8354.64,-7738.98,
93740,267.385,-8293.32,-7736.41,
93750,293.363,-8345.13,-7734.11,
93760,303.599,-8366.41,-7734.08,
93770,305.984,-8371.66,-7734.36,
93780,314.289,-8390.09,-7735.49,
93790,299.357,-8360.29,-7736.79,
93800,297.74,-8357.4,-7737.27,
93810,281.248,-8321.71,-7735.93,
93820,284.154,-8326.44,-7734.6,
93830,313.293,-8386.44,-7733.92,
93840,317.674,-8399.27,-7737.62,
93850,315.272,-8394.86,-7738.22,
93860,259.1,-8277.91,-7738.26,
93870,306.104,-8373.53,-7735.98,
93880,319.882,-8404.73,-7738.49,
93890,307.243,-8379.62,-7739.7,
93900,272.983,-8307.34,-7738.78,
93910,332.924,-8432.02,-7738.61,
93920,279.562,-8322.55,-7740.28,
93930,284.416,-8329.93,-7737.55,
93940,283.999,-8327.42,-7735.91,
93950,305.277,-8372.25,-7736.42,
93960,286.95,-8333.69,-7736.03,
93970,299.031,-8359.08,-7736.27,
93980,295.236,-8350.82,-7735.91,
93990,280.159,-8317.54,-7734.03,
94000,317.098,-8394.11,-7733.66,
94010,279.827,-8317.27,-7734.45,
94020,310.921,-8380.79,-7733.2,
94030,291.66,-8341.49,-7734.03,
94040,316.77,-8395.51,-7735.74,
94050,272.176,-8301.65,-7734.76,
94060,315.247,-8391.55,-7734.96,
94070,261.909,-8278.37,-7732.87,
94080,317.19,-8392.11,-7731.48,
94090,302.731,-8362.11,-7731.58,
94100,331.903,-8426.49,-7735.21,
94110,303.411,-8367.82,-7735.88,
94120,302.996,-8369.23,-7738.15,
94130,268.677,-8294.83,-7735.23,
94140,299.633,-8358.47,-7734.4,
94150,287.698,-8332.42,-7733.21,
94160,310.601,-8380.01,-7733.1,
94170,307.577,-8374.49,-7733.87,
94180,313.664,-8389.21,-7735.91,
94190,304.582,-8371.36,-7736.99,
94200,316.881,-8398.57,-7738.58,
94210,276.363,-8313.97,-7738.36,
94220,318.646,-8402.69,-7739.02,
94230,276.772,-8315.8,-7739.34,
94240,297.283,-8355.79,-7736.62,
94250,278.916,-8317.47,-7736.55,
94260,325.568,-8414.34,-7736.25,
94270,300.006,-8362.41,-7737.56,
94280,285.157,-8330.05,-7736.14,
94290,296.169,-8351.83,-7734.98,
94300,323.569,-8410.47,-7736.54,
94310,294.924,-8352.37,-7738.11,
94320,293.096,-8347.89,-7737.43,
94330,294.085,-8349.71,-7737.2,
94340,283.79,-8327,-7735.93,
94350,279.52,-8316.18,-7734,
94360,301.669,-8360.69,-7732.38,
94370,312.95,-8385.57,-7733.76,
94380,308.607,-8377.2,-7734.44,
94390,305.816,-8372.75,-7735.8,
94400,294.078,-8346.99,-7734.48,
94410,283.833,-8324.96,-7733.8,
94420,296.816,-8350.17,-7731.96,
94430,300.633,-8359.83,-7733.68,
94440,296.28,-8350.29,-7733.2,
94450,288.859,-8333.23,-7731.6,
94460,314.458,-8387.52,-7732.58,
94470,310.796,-8381.08,-7733.76,
94480,308.705,-8377.72,-7734.76,
94490,302.458,-8365.22,-7735.26,
94500,290.451,-8339.83,-7734.88,
94510,285.495,-8327.97,-7733.35,
94520,304.638,-8367.61,-7733.12,
94530,304.057,-8366.72,-7733.44,
94540,313.802,-8388.32,-7734.74,
94550,293.014,-8345.88,-7735.59,
94560,279.566,-8316.07,-7733.79,
94570,301.483,-8360.85,-7732.93,
94580,310.803,-8381.28,-7733.94,
94590,301.125,-8361.49,-7734.31,
94600,287.626,-8332.64,-7733.57,
94610,294.257,-8345.5,-7732.62,
94620,318.805,-8397.44,-7733.44,
94630,296.115,-8351.09,-7734.35,
94640,301.169,-8361.4,-7734.13,
94650,286.36,-8330.12,-7733.69,
94660,297.167,-8351.76,-7732.82,
94670,287.996,-8331.61,-7731.77,
94680,291.635,-8337.81,-7730.4,
94690,291.878,-8337.26,-7729.34,
94700,302.48,-8360.26,-7730.26,
94710,300.681,-8357.96,-7731.71,
94720,291.156,-8337.94,-7731.53,
94730,293.387,-8341.26,-7730.19,
94740,309.384,-8374.9,-7730.52,
